default,revolving_utilization_of_unsecured_lines,age,number_of_time30_59days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90days_late,number_real_estate_loans_or_lines,number_of_time60_89days_past_due_not_worse,number_of_dependents,probability_default,score,decision,risk_band
0,0.300963746,46,0,0.309476286,10520.0,14,0,2,0,3,0.021905816747800795,978,accept,Medium
0,0.074883342,49,0,0.047651234,2958.0,8,0,0,0,0,0.011448182543445509,989,accept,Medium
0,0.073212543,62,0,1449.0,5400.0,11,0,1,0,0,0.009593648724588278,990,accept,Medium
0,0.128812768,31,0,0.206411582,4834.0,11,0,0,0,2,0.019904505617952137,980,accept,Medium
0,0.9999999,70,0,738.0,5400.0,7,0,0,0,0,0.035605817976653104,964,accept,Medium
0,0.0,21,0,0.0,2000.0,1,0,0,0,0,0.015431111207320606,985,accept,Medium
0,0.042704218,62,0,77.0,5400.0,4,0,0,0,0,0.00821689879280057,992,accept,Medium
0,0.248526153,70,0,0.550414167,3500.0,11,0,1,0,0,0.016704592618419774,983,accept,Medium
0,0.063521939,72,0,0.19993848,3250.0,8,0,1,0,1,0.009057088361808137,991,accept,Medium
1,0.137196324,47,1,0.724629499,7084.0,10,0,2,0,2,0.05723926771791114,943,reject,High
0,0.30979409,57,0,0.488888889,12059.0,6,0,2,0,1,0.015547701864757277,984,accept,Medium
0,0.035565768,38,0,0.554269972,7259.0,9,0,2,0,1,0.014959644487464514,985,accept,Medium
0,0.137693115,73,0,0.211039448,6666.0,10,0,1,0,0,0.010041410724943422,990,accept,Medium
0,0.035324117,58,0,0.599440379,4645.0,6,0,2,0,2,0.010619136596344924,989,accept,Medium
0,0.9999999,36,0,0.886761032,1200.0,3,0,1,0,2,0.12476583378498107,875,reject,High
0,0.071160737,36,0,0.295693907,7500.0,5,0,2,0,0,0.0103108849753911,990,accept,Medium
0,0.219345902,47,0,3.075636943,1255.0,7,0,2,0,3,0.021071694583770607,979,accept,Medium
0,0.0,65,0,0.0,12600.0,5,0,0,0,1,0.007666626172799249,992,accept,Medium
0,0.112679702,54,0,0.06595941,2167.0,3,0,0,0,0,0.012231707728819319,988,accept,Medium
0,0.719017413,55,0,0.244023083,10916.0,9,0,2,0,1,0.050580674959382614,949,reject,High
0,0.122858362,65,0,1700.0,5400.0,9,0,2,0,0,0.01007212064402956,990,accept,Medium
0,0.797027653,50,1,0.615172414,6524.0,12,0,2,0,1,0.2202852528810449,780,reject,High
0,0.305651672,23,0,0.224855491,1729.0,5,0,0,0,0,0.02462474735595125,975,accept,Medium
0,0.312896472,47,1,650.0,5400.0,6,0,0,0,0,0.08005250954582094,920,reject,High
0,0.010361757,42,0,0.131855467,14750.0,9,0,1,0,2,0.010653983423278352,989,accept,Medium
0,0.152766792,52,0,2573.0,5400.0,14,0,2,0,0,0.018433190215385722,982,accept,Medium
0,0.0,33,0,0.534730398,4246.0,5,0,3,0,2,0.017571256464145802,982,accept,Medium
0,0.082725042,51,0,0.498789038,7844.0,19,0,2,0,0,0.016962584905836228,983,accept,Medium
0,0.021248938,82,0,1862.0,5400.0,5,0,1,0,0,0.007452507995476015,993,accept,Medium
0,0.012104626,64,0,0.345751931,2200.0,3,0,1,0,0,0.008736871518698362,991,accept,Medium
0,0.058941059,28,0,0.080894383,5500.0,4,0,0,0,0,0.011588179447932974,988,accept,Medium
0,0.169013105,61,0,0.286544139,10500.0,10,0,1,0,0,0.011524586584876841,988,accept,Medium
0,0.984228541,69,0,0.815061646,3000.0,5,0,1,0,0,0.04285742242798178,957,accept,Medium
0,0.677199197,55,0,0.358318426,11179.0,11,0,2,0,1,0.05514796712409857,945,reject,High
0,0.217290629,61,0,0.824696476,3376.0,8,0,2,0,0,0.015469817557559851,985,accept,Medium
0,0.010324045,39,0,0.003641178,3020.0,3,0,0,0,0,0.0105848514085344,989,accept,Medium
0,0.003940693,46,0,0.419596734,6000.0,5,0,1,0,2,0.011224144677265301,989,accept,Medium
0,6.81e-05,52,0,730.0,5400.0,5,0,1,0,0,0.009961741768953147,990,accept,Medium
0,0.774833339,40,0,0.254092397,5497.0,7,0,0,0,0,0.07942054437138896,921,reject,High
0,0.078601773,65,0,0.013507429,8883.0,12,0,0,0,0,0.009187053032294635,991,accept,Medium
0,0.32205942,52,0,0.250166651,10500.0,12,0,1,1,1,0.0641691812414316,936,reject,High
0,0.038666667,25,0,38.0,5400.0,3,0,0,0,0,0.012814457499522713,987,accept,Medium
0,0.176714561,48,3,0.372487664,8308.0,3,1,1,4,3,0.2383635416268765,762,reject,High
0,0.424660959,47,0,0.172503921,3825.0,4,0,0,1,0,0.11263947364659452,887,reject,High
1,0.9999999,84,0,36.0,5400.0,0,0,0,0,0,0.025133153289569533,975,accept,Medium
0,0.513248675,59,0,756.0,5400.0,3,0,1,0,0,0.02907552440670142,971,accept,Medium
0,0.239902613,57,0,0.77316152,4500.0,5,0,1,0,0,0.016453616538179467,984,accept,Medium
0,0.520348594,39,0,0.35274066,7333.0,8,0,2,0,2,0.04669933195960971,953,accept,Medium
1,1.114471382,29,2,0.06333716,5225.0,4,1,0,1,0,0.4972912590360732,503,reject,High
0,0.001754324,80,0,0.307320219,3100.0,4,0,2,0,0,0.008022313565060696,992,accept,Medium
0,1.912205567,32,0,0.412866958,1600.0,3,1,0,1,4,0.3666139554651949,633,reject,High
0,0.9999999,69,0,0.248214796,3500.0,2,0,1,0,0,0.03516487499506328,965,accept,Medium
0,0.0,60,0,0.18355893,6057.0,7,0,1,0,0,0.008785537483017108,991,accept,Medium
0,0.768121515,46,1,0.700185688,7000.0,15,0,2,0,3,0.2240955297532285,776,reject,High
0,0.599047379,59,0,0.255813953,34700.0,23,0,1,0,5,0.03411058035994101,966,accept,Medium
0,0.683332292,42,0,1108.0,5400.0,6,0,1,0,0,0.0774943224235264,923,reject,High
0,0.9999999,30,1,0.555777689,2500.0,6,3,0,0,2,0.5093121830509281,491,reject,High
0,0.121412123,40,0,2798.0,5400.0,28,0,1,0,0,0.02580905377971006,974,accept,Medium
0,0.246617875,75,1,0.505867014,2300.0,13,0,1,0,0,0.050357657977463506,950,reject,Medium
0,0.013814587,30,0,0.403215266,7650.0,11,0,3,0,0,0.01914004232487748,981,accept,Medium
0,0.307892673,33,1,0.108656318,10500.0,9,0,0,0,3,0.05681847756928558,943,reject,High
1,0.960856616,56,1,0.248805586,2720.0,10,1,0,0,1,0.45056256518432847,549,reject,High
0,0.984002285,42,2,0.541595925,5300.0,9,0,3,1,2,0.4575591830170548,542,reject,High
0,0.118521578,51,1,1890.0,5400.0,10,0,1,0,0,0.04560513473956468,954,accept,Medium
0,0.195884536,56,0,0.245658836,7831.0,10,1,1,0,0,0.11921690149662764,881,reject,High
1,0.9999999,77,2,1.035065484,2366.0,3,0,2,2,0,0.24243113760385815,758,reject,High
0,0.118041975,46,0,3382.0,5400.0,14,0,1,0,0,0.015261099208525936,985,accept,Medium
0,0.028358866,66,0,0.111419968,4316.0,6,0,1,0,1,0.007929569739323936,992,accept,Medium
1,0.851293445,34,2,0.434964769,5250.0,9,1,2,0,0,0.5037160883379095,496,reject,High
1,0.218347815,58,0,0.57587726,6582.0,14,0,1,1,0,0.08074170391148552,919,reject,High
1,0.0,28,0,0.0,1440.0,1,0,0,1,0,0.11220473375007041,888,reject,High
0,0.021420967,75,0,0.169164882,5136.0,11,0,1,0,0,0.009072032788912488,991,accept,Medium
0,0.110951419,60,0,2128.0,5400.0,17,0,1,0,0,0.012940553939739164,987,accept,Medium
0,0.140697016,74,0,0.374750071,3500.0,10,0,0,0,1,0.012827174437581473,987,accept,Medium
0,0.004670379,41,0,0.174960469,10750.0,8,0,1,0,3,0.010461950090671007,990,accept,Medium
1,1.004579978,45,5,1.673565381,3188.0,5,4,1,1,0,0.5657594191178997,434,reject,High
0,0.017066978,67,0,0.165508047,10500.0,14,0,2,0,0,0.009220639329977416,991,accept,Medium
0,0.532466982,55,0,0.246134944,9766.0,13,0,1,0,1,0.047494543698931926,953,accept,Medium
0,0.016133886,43,0,2.153559051,3750.0,15,0,5,0,2,0.029354858466529486,971,accept,Medium
0,0.034292375,81,0,0.087608191,9473.0,10,0,0,0,0,0.00863421653627234,991,accept,Medium
0,0.262296106,33,0,0.350778657,3916.0,6,0,2,0,0,0.01826093511828459,982,accept,Medium
1,1.001058699,34,0,0.426286509,2875.0,9,0,0,0,2,0.13865820242781435,861,reject,High
0,0.297910459,86,0,0.170219853,3001.0,9,0,0,0,0,0.0156309965487252,984,accept,Medium
0,0.0,50,0,0.294936405,12500.0,9,0,2,0,4,0.010383302413380986,990,accept,Medium
0,0.016599336,90,0,363.0,5400.0,4,0,0,0,0,0.007248875164313363,993,accept,Medium
0,0.040482565,59,0,1.607196402,2000.0,6,0,2,0,0,0.010551874647258517,989,accept,Medium
0,0.255793283,42,2,0.916517377,2790.0,10,0,1,1,0,0.21917870371041753,781,reject,High
0,0.000436034,49,0,0.208452192,9464.0,8,0,1,0,1,0.009785674232442013,990,accept,Medium
0,0.9999999,64,4,3.323779193,941.0,12,0,2,0,4,0.1357364170124375,864,reject,High
0,0.024963654,44,0,0.343731254,5000.0,12,0,1,0,1,0.013883061550079939,986,accept,Medium
0,0.020423788,42,0,0.416226253,7000.0,11,0,2,0,1,0.014859715039705138,985,accept,Medium
0,0.004189583,56,1,0.229809418,11700.0,16,0,1,0,2,0.02852966339219046,971,accept,Medium
0,0.367715227,45,5,0.486021107,5400.0,13,0,1,0,1,0.15601693670058872,844,reject,High
0,0.355596544,44,0,0.362898189,1600.0,6,0,0,0,0,0.02549840598320729,975,accept,Medium
0,1.036411659,40,0,0.417757417,4583.0,4,0,2,0,2,0.1450445258351658,855,reject,High
0,0.061093248,64,0,0.351129774,5000.0,8,0,2,0,0,0.009132640486672906,991,accept,Medium
0,0.347069241,67,0,0.552445401,3250.0,8,0,1,0,1,0.0195177905278724,980,accept,Medium
0,0.04509549,42,0,0.058944227,5360.0,5,0,0,0,2,0.011250757793304709,989,accept,Medium
0,0.0,22,0,0.0,1500.0,2,0,0,0,0,0.015556932968311624,984,accept,Medium
0,0.085516648,46,0,0.526863807,2400.0,8,0,2,0,0,0.013935179346693773,986,accept,Medium
0,0.590137342,62,0,0.695146337,5500.0,16,0,1,0,0,0.053927002445033546,946,reject,High
0,0.070703253,77,0,0.265778738,8333.0,6,0,1,0,0,0.007556281965017719,992,accept,Medium
0,0.117888532,53,1,0.247083657,9000.0,11,0,1,0,2,0.04491437761117724,955,accept,Medium
0,0.0,43,0,3803.0,5400.0,7,0,1,0,0,0.011452405971183842,989,accept,Medium
0,0.057231227,59,0,0.376905774,4000.0,6,0,1,0,2,0.009409855063022655,991,accept,Medium
0,0.014628275,23,0,0.004872107,820.0,3,0,0,0,0,0.013098267234479308,987,accept,Medium
0,0.970215694,41,1,0.295989393,6033.0,7,0,0,0,0,0.28442611303593957,716,reject,High
1,0.878209263,49,2,0.547818154,6576.0,9,0,1,0,3,0.35005822459494634,650,reject,High
0,0.0,40,0,0.227346582,8000.0,2,0,1,0,3,0.010688268839442653,989,accept,Medium
0,0.034035074,63,0,25.0,5400.0,3,0,0,0,0,0.007860867337015624,992,accept,Medium
0,0.807736393,62,1,2903.0,5400.0,13,1,1,0,0,0.2922513896306832,708,reject,High
0,0.091785187,37,0,2752.0,0.0,7,0,2,0,3,0.015948452920155523,984,accept,Medium
0,0.015091299,67,0,1525.0,5400.0,6,0,1,0,0,0.007447712245553094,993,accept,Medium
0,0.296155633,85,0,0.343675009,5833.0,12,0,1,0,0,0.014233275702710827,986,accept,Medium
0,0.595353936,77,0,0.827859027,4170.0,15,0,2,0,1,0.05178516863802399,948,reject,High
0,0.007780541,34,0,88.0,5400.0,8,0,0,0,0,0.012927183249137397,987,accept,Medium
0,0.275114794,57,1,0.321380244,4433.0,24,0,0,0,0,0.07773926693884362,922,reject,High
1,0.441506499,57,0,156.0,5400.0,3,3,0,0,0,0.25145254739609624,749,reject,High
1,0.75455187,50,1,0.682154457,11083.0,15,0,3,0,1,0.1741279523128691,826,reject,High
0,0.0,77,0,0.023090586,3377.0,10,0,0,0,0,0.009733441745061466,990,accept,Medium
1,1.024575352,53,3,0.547098854,5583.0,14,0,3,1,1,0.5102885498600769,490,reject,High
0,0.061958754,79,0,0.054151625,3600.0,3,0,1,0,0,0.007642264707009847,992,accept,Medium
0,0.401344595,55,0,0.086184718,7773.0,15,0,0,0,0,0.026914622987002368,973,accept,Medium
0,0.522674865,23,0,40.0,5400.0,1,0,0,0,0,0.07556895296417389,924,reject,High
0,0.955974491,70,0,0.566919501,8173.0,8,0,2,0,1,0.03720590518143936,963,accept,Medium
0,0.0,87,0,755.0,5400.0,3,0,1,0,0,0.007645973302360325,992,accept,Medium
1,0.072066281,48,0,0.426368412,5900.0,5,0,2,1,2,0.046442218476063515,954,accept,Medium
0,0.997459597,37,0,1.162735849,1695.0,12,0,2,0,0,0.1635762938297355,836,reject,High
0,0.03455465,51,0,1191.0,5400.0,3,0,1,0,0,0.009792764391994169,990,accept,Medium
0,0.71806218,65,0,0.258518637,6250.0,8,0,1,1,2,0.12983455057263557,870,reject,High
0,0.334592313,40,0,0.146706587,5343.0,5,0,0,0,0,0.020884335375155175,979,accept,Medium
0,0.202751432,65,0,2039.0,5400.0,15,0,1,0,0,0.012499500851289348,988,accept,Medium
0,0.677689981,57,0,0.054251435,3833.0,4,2,0,0,0,0.35611511565044796,644,reject,High
0,0.9999999,23,0,1.0,5400.0,1,0,0,0,0,0.13582557114628524,864,reject,High
0,0.008759097,60,0,0.265413405,17500.0,10,0,3,0,2,0.010202169056950566,990,accept,Medium
0,0.197270642,74,0,0.126859435,5982.0,4,0,0,0,0,0.009085768785553045,991,accept,Medium
1,0.111222949,30,1,0.057160903,6332.0,14,0,0,0,2,0.06087185843231654,939,reject,High
0,0.904159993,56,0,3155.0,5400.0,9,0,1,0,1,0.07148680335976676,929,reject,High
0,0.079308592,27,0,0.629665536,2062.0,3,0,1,0,0,0.015539307627305403,984,accept,Medium
0,0.0,42,0,0.037665522,10194.0,6,0,0,0,1,0.010790816566950627,989,accept,Medium
0,0.087245638,42,0,1868.0,0.0,5,0,1,0,3,0.013429727186280997,987,accept,Medium
0,0.001533231,60,0,0.0,2000.0,3,0,0,0,0,0.008740989851536912,991,accept,Medium
0,0.021675675,67,0,0.060670467,10350.0,6,0,0,0,0,0.0075097113173513055,992,accept,Medium
0,0.74288753,42,0,0.37074486,5933.0,5,0,2,0,2,0.06554355249791341,934,reject,High
0,0.418589101,42,0,0.654549774,4208.0,10,0,2,0,0,0.04162869074202604,958,accept,Medium
0,0.039748179,35,0,0.791887125,1700.0,8,0,1,1,1,0.04628340746763046,954,accept,Medium
0,0.01045323,51,0,0.457923679,6000.0,8,0,1,0,1,0.011438622304607488,989,accept,Medium
0,0.607928479,46,0,0.027375486,5661.0,3,2,0,1,2,0.4150162686153416,585,reject,High
0,0.847958001,56,0,0.33244054,9333.0,9,0,2,0,0,0.0624624713168484,938,reject,High
0,0.019116348,66,0,0.179431984,14400.0,12,0,2,0,2,0.009636045353837934,990,accept,Medium
0,0.061016565,53,0,312.0,0.0,6,0,0,0,0,0.01169734589168444,988,accept,Medium
0,0.015110901,58,0,0.281572404,18900.0,9,0,3,0,1,0.009839866710646936,990,accept,Medium
0,0.205712447,44,0,0.381997805,7287.0,7,0,1,0,2,0.016734038421692042,983,accept,Medium
0,0.034806701,43,0,4274.0,5400.0,10,0,3,0,1,0.018924441972322886,981,accept,Medium
0,0.0,46,0,0.251717676,1600.0,4,0,0,0,0,0.011302705377001142,989,accept,Medium
0,0.436626267,55,0,0.335794792,20583.0,11,0,4,0,0,0.027749056775417103,972,accept,Medium
1,0.876811594,35,2,1241.0,5400.0,4,0,0,2,0,0.46096393640833344,539,reject,High
0,0.034131401,87,1,0.006380345,10500.0,17,0,0,0,0,0.024382256382350413,976,accept,Medium
0,0.029964261,41,0,0.361424679,5137.0,10,0,2,0,0,0.012431822850329798,988,accept,Medium
0,0.180584431,48,1,0.876353941,6000.0,25,0,3,0,0,0.06355444016350384,936,reject,High
0,1.012220525,82,0,585.0,5400.0,5,0,0,0,0,0.0437713832120704,956,accept,Medium
0,0.016726969,46,0,28.0,5400.0,4,0,0,0,0,0.010783793788861403,989,accept,Medium
0,0.258337083,56,0,0.191797592,4900.0,6,0,1,0,0,0.014279451114862536,986,accept,Medium
0,0.006465193,68,0,1.0,5400.0,1,0,0,0,0,0.007640142398531597,992,accept,Medium
0,0.391152212,42,0,0.556295803,1500.0,5,0,1,0,1,0.029775960226955833,970,accept,Medium
0,0.908396683,60,0,7868.0,5400.0,26,0,3,0,0,0.06252653278960339,937,reject,High
0,0.16145501,68,0,0.096867363,4500.0,2,0,0,0,1,0.009117719333220944,991,accept,Medium
0,0.155715757,73,0,0.243856973,5900.0,4,0,1,0,0,0.008698998910177065,991,accept,Medium
0,0.096820275,47,0,4611.0,5400.0,10,0,5,0,0,0.0206998948973361,979,accept,Medium
0,0.032661528,66,0,0.604791549,5300.0,7,0,2,0,0,0.00920324272747293,991,accept,Medium
0,0.070973216,51,0,0.136402226,10600.0,10,0,2,0,2,0.010341424360011836,990,accept,Medium
0,0.051647418,67,0,165.0,5400.0,2,0,0,0,0,0.007451472980346123,993,accept,Medium
0,0.9999999,46,0,0.0,1500.0,0,1,0,0,0,0.3959325144155449,604,reject,High
0,0.005029437,55,0,0.426905456,2400.0,6,0,1,0,0,0.01007047681948883,990,accept,Medium
0,0.033607,51,0,0.106647956,5700.0,11,0,1,0,0,0.01075826181003428,989,accept,Medium
0,0.067363121,36,0,0.306312602,8585.0,10,0,2,0,3,0.012975841089394084,987,accept,Medium
0,0.081167883,50,0,0.215839208,6666.0,11,0,0,0,0,0.011213446459367843,989,accept,Medium
0,0.055538195,58,0,1559.0,5400.0,10,0,1,0,0,0.010070980698691546,990,accept,Medium
0,0.129388236,57,1,0.427202666,4800.0,10,0,1,0,3,0.057890046333321774,942,reject,High
0,0.201822805,43,0,0.475316395,10350.0,8,0,3,0,3,0.018560797628531966,981,accept,Medium
0,0.0,96,0,0.0,5400.0,1,0,0,0,0,0.007222211346644997,993,accept,Medium
0,0.577168457,29,0,0.255973055,9500.0,10,0,1,0,2,0.052786289547967796,947,reject,High
0,0.047538119,49,0,0.301880803,12600.0,7,0,1,0,0,0.01004805460552059,990,accept,Medium
0,0.755081639,32,0,0.475817347,3700.0,5,0,1,0,0,0.08207014581801111,918,reject,High
0,0.137391238,56,0,3.905414668,1458.0,11,0,1,0,5,0.01590929331540719,984,accept,Medium
0,0.904108287,41,2,0.517269337,6166.0,15,0,2,0,0,0.37412942139270056,626,reject,High
0,0.381160592,58,0,0.733180587,4800.0,10,0,1,0,1,0.03107767615446015,969,accept,Medium
0,0.552270792,28,0,0.121580547,6250.0,10,0,0,0,0,0.06068223440519267,939,reject,High
0,0.332307283,55,0,0.537972897,7083.0,9,0,2,0,0,0.023366954014190686,977,accept,Medium
0,0.611809215,29,0,321.0,5400.0,8,0,0,0,0,0.07098858821455209,929,reject,High
0,0.215488215,89,3,0.437390652,4000.0,8,0,1,0,1,0.08166746558000772,918,reject,High
1,1.043182727,22,0,0.224462955,2280.0,3,0,0,0,0,0.140748455656244,859,reject,High
0,0.18354338,32,0,0.014673419,7700.0,11,0,0,0,0,0.016130824164589885,984,accept,Medium
0,0.154753022,45,0,1652.0,5400.0,5,0,1,0,0,0.013238045478324315,987,accept,Medium
0,0.136891134,56,0,18.0830227,2950.0,11,0,1,0,1,0.016616264905345967,983,accept,Medium
0,0.530305954,44,0,0.511911064,11333.0,14,0,1,0,0,0.06945950037769928,931,reject,High
0,0.484660492,52,2,0.87795588,6300.0,13,0,2,0,1,0.16054868989829058,839,reject,High
0,0.001309248,43,0,1295.0,5400.0,9,0,1,0,0,0.011225964114836475,989,accept,Medium
0,0.479591279,48,3,0.307735743,7083.0,8,0,1,0,1,0.1464141984514607,854,reject,High
1,1.00619876,29,0,0.436854382,3000.0,8,0,0,1,1,0.40652260868158,593,reject,High
0,0.355919869,74,0,0.900253593,1182.0,9,0,1,0,0,0.030186721946313735,970,accept,Medium
0,0.428341323,61,0,0.463900135,2963.0,10,0,0,0,0,0.02825921555035027,972,accept,Medium
0,0.079405884,34,0,0.466406719,3333.0,9,0,1,0,0,0.014465662452164872,986,accept,Medium
0,0.343811959,50,1,0.316205534,4300.0,4,0,1,0,2,0.08003645515543811,920,reject,High
0,0.024341354,66,0,0.381280936,6666.0,12,0,2,0,0,0.009988195008091078,990,accept,Medium
0,0.0,62,0,266.0,0.0,7,0,0,0,0,0.010552830360663724,989,accept,Medium
0,0.007408754,76,0,0.002332945,6000.0,3,0,1,0,0,0.007127719675383816,993,accept,Medium
0,0.132093448,81,0,0.144155608,5500.0,20,0,0,0,0,0.01233626517841278,988,accept,Medium
1,1.034642965,49,5,0.580083831,7872.0,7,2,1,0,0,0.48392979630369337,516,reject,High
0,0.912087912,24,0,0.225339367,3314.0,2,0,0,0,1,0.12251677869182376,877,reject,High
0,0.327822035,59,1,1.135929944,7650.0,21,0,4,1,5,0.06185334701117725,938,reject,High
0,0.9999999,63,0,0.360252269,6500.0,5,0,1,0,1,0.038329134721687,962,accept,Medium
0,0.37718791,48,1,0.295553022,4384.0,14,0,0,0,0,0.0964980461050899,904,reject,High
1,0.9999999,45,2,2430.0,5400.0,4,1,2,1,0,0.5138521281453736,486,reject,High
0,0.006358671,74,0,0.471390209,4840.0,8,0,1,0,0,0.00893537303292603,991,accept,Medium
0,0.149075939,39,0,152.0,5400.0,6,0,0,0,0,0.014153244477639007,986,accept,Medium
0,1.060904337,66,0,0.078251431,10133.0,5,1,0,0,0,0.17559059645754402,824,reject,High
0,0.161594614,59,0,1382.0,5400.0,4,0,2,0,1,0.010696771137153196,989,accept,Medium
1,1.359550562,55,3,0.300779459,2180.0,7,0,1,0,2,0.40340779743084465,597,reject,High
0,0.505558198,61,0,0.2167972,12001.0,13,0,0,0,0,0.027722236745638097,972,accept,Medium
0,0.032384143,31,0,0.368569415,4256.0,5,0,2,0,0,0.011208419038696127,989,accept,Medium
0,0.134527632,29,0,0.391988019,2670.0,7,0,0,0,0,0.017437835166066073,983,accept,Medium
0,0.029278513,59,0,3709.0,5400.0,13,0,4,0,0,0.017751589652144534,982,accept,Medium
0,0.036749081,63,0,1123.0,5400.0,4,0,1,0,0,0.007820129175675577,992,accept,Medium
0,0.203351866,41,1,0.868174836,7160.0,7,0,2,0,0,0.06236245263264653,938,reject,High
0,0.796416473,44,0,0.263053674,9594.0,14,0,0,0,0,0.08565753501795148,914,reject,High
0,0.031462561,39,0,0.694757892,7000.0,8,0,1,0,0,0.014387145160987108,986,accept,Medium
0,0.147604458,48,0,4210.0,5400.0,16,0,3,0,0,0.025172497591676467,975,accept,Medium
0,0.947052947,27,0,28.0,5400.0,1,0,0,0,0,0.15740180064028586,843,reject,High
0,0.617712273,49,0,0.321415803,8390.0,10,0,1,0,4,0.04583342174845897,954,accept,Medium
1,0.098060129,56,0,0.239253582,3000.0,10,0,0,0,2,0.014142676577148884,986,accept,Medium
0,0.012820184,54,0,0.288399944,7180.0,9,0,1,0,0,0.009879071552011683,990,accept,Medium
0,0.006088807,37,0,0.2412202,3900.0,6,0,1,0,2,0.011301251187568162,989,accept,Medium
0,0.992415576,30,0,0.253045404,5417.0,5,0,1,0,2,0.09974037709495497,900,reject,High
0,0.041763122,78,0,0.04199664,4166.0,7,0,1,0,0,0.008363726790287542,992,accept,Medium
0,0.061665525,52,0,5289.0,5400.0,15,0,6,0,0,0.023228730843122748,977,accept,Medium
0,0.02338652,63,0,0.566466688,9500.0,16,0,2,0,2,0.011844356800948919,988,accept,Medium
1,0.050124602,53,1,0.296136309,4166.0,14,0,1,0,0,0.04493566680624656,955,accept,Medium
0,0.0,63,0,0.464764692,4100.0,6,0,1,0,0,0.008857409506140676,991,accept,Medium
0,0.006987305,85,1,0.002702411,9250.0,14,0,0,0,0,0.02583917747265832,974,accept,Medium
0,0.028339741,61,0,0.291854073,2000.0,9,0,1,0,0,0.01112674889022433,989,accept,Medium
0,0.022981977,56,0,0.163069316,10516.0,11,0,1,0,0,0.009753242583780292,990,accept,Medium
0,0.0,43,0,0.206066768,5900.0,8,0,1,2,1,0.03258211751233182,967,accept,Medium
0,0.009172003,68,0,2305.0,5400.0,11,0,1,0,0,0.009315439169009083,991,accept,Medium
0,0.037015672,50,0,0.15454935,7000.0,6,0,1,1,1,0.037946306342364663,962,accept,Medium
0,0.526021516,49,5,0.305334788,19250.0,16,0,2,0,0,0.13365381491196274,866,reject,High
0,0.095148078,63,0,0.325061358,11000.0,12,0,1,0,0,0.009911666920163105,990,accept,Medium
0,0.026148693,74,0,15.0,5400.0,1,0,0,0,0,0.00691434814386923,993,accept,Medium
0,0.032665796,31,0,3071.0,5400.0,6,0,3,0,0,0.01727032788813883,983,accept,Medium
0,0.9999999,35,0,1724.0,5400.0,4,0,0,0,0,0.10482458924079609,895,reject,High
0,0.088490478,42,0,0.406922357,4275.0,8,0,1,0,4,0.01309111604919471,987,accept,Medium
0,0.036192761,26,0,5.0,5400.0,2,0,0,0,0,0.012836536225697606,987,accept,Medium
1,0.373138436,60,2,0.33000997,7020.0,21,0,1,0,3,0.10093285481140404,899,reject,High
0,0.0,56,0,3.337774817,1500.0,7,0,2,0,0,0.012487679902341547,988,accept,Medium
0,0.307757394,47,0,0.181313158,18900.0,10,0,2,0,3,0.019392984712333264,981,accept,Medium
0,0.0,59,0,0.0,5400.0,1,0,0,0,0,0.010024512153375697,990,accept,Medium
0,0.006205367,63,0,0.613636364,5059.0,9,0,3,0,0,0.016314101366670265,984,accept,Medium
0,0.153597637,40,0,973.0,5400.0,5,0,1,0,2,0.015070517393031894,985,accept,Medium
1,0.9999999,50,1,0.021124104,2650.0,0,0,0,1,0,0.24580174926928783,754,reject,High
0,0.167135263,63,0,0.400887762,7884.0,16,0,2,0,0,0.013724850819000604,986,accept,Medium
